COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1992-M07,75.07042398,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1992-M08,74.79973253,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1992-M09,75.31728977,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1992-M10,77.26900061,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1992-M11,79.73245747,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1992-M12,80.63651149,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1993-M01,82.97024846,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1993-M02,86.35448477,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1993-M03,87.1956209,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1993-M04,87.09398184,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1993-M05,89.19321274,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1993-M06,90.11713611,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1993-M07,91.75366466,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1993-M08,94.56642896,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1993-M09,93.09855327,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1993-M10,93.84101589,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1993-M11,95.57415386,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1993-M12,96.90364943,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1994-M01,99.90641308,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1994-M02,100.9321642,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1994-M03,99.28916836,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1994-M04,100.9097119,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1994-M05,100.9255686,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1994-M06,100.5139339,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1994-M07,100.2775557,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1994-M08,98.74466787,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1994-M09,93.05953139,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1994-M10,94.66834846,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1994-M11,98.56976815,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1994-M12,101.6670486,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1995-M01,100.4160027,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1995-M02,102.04838,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1995-M03,101.4831986,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1995-M04,101.7445918,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1995-M05,101.4303713,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1995-M06,102.3187166,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1995-M07,102.1803677,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1995-M08,104.7807589,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1995-M09,104.8756437,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1995-M10,103.012578,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1995-M11,102.784333,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1995-M12,103.2891238,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1996-M01,103.29372,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1996-M02,103.7415035,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1996-M03,103.7290185,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1996-M04,104.4419328,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1996-M05,104.7826233,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1996-M06,103.8738069,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1996-M07,101.9428582,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1996-M08,101.970381,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1996-M09,103.6960227,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1996-M10,104.0671114,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1996-M11,103.6604071,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1996-M12,104.2183803,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1997-M01,104.9567362,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1997-M02,107.2827091,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1997-M03,107.8609245,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1997-M04,107.3960394,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1997-M05,107.0981165,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1997-M06,107.073552,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1997-M07,107.6127004,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1997-M08,107.7572811,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1997-M09,106.792066,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1997-M10,106.8831649,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1997-M11,106.6553057,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1997-M12,109.2363281,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1998-M01,109.8115625,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1998-M02,110.579045,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1998-M03,109.8853452,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1998-M04,109.3766547,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1998-M05,108.9061001,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1998-M06,109.6906071,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1998-M07,109.8334028,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1998-M08,109.5113944,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1998-M09,107.0075949,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1998-M10,107.6987677,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1998-M11,108.7375158,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1998-M12,108.1495346,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1999-M01,111.6280641,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1999-M02,118.5289313,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1999-M03,117.9212866,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1999-M04,115.6087695,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1999-M05,115.2646019,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1999-M06,115.6119871,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1999-M07,114.0165032,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1999-M08,112.443207,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1999-M09,111.535388,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1999-M10,113.081211,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1999-M11,114.2017046,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,1999-M12,114.4036705,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2000-M01,113.2305812,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2000-M02,113.5146566,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2000-M03,113.0321754,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2000-M04,113.5243614,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2000-M05,115.4541569,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2000-M06,113.0735633,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2000-M07,111.4314153,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2000-M08,110.9217106,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2000-M09,112.3230553,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2000-M10,114.1955304,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2000-M11,115.6626879,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2000-M12,114.8373207,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2001-M01,113.0306714,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2001-M02,113.9818823,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2001-M03,113.9873639,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2001-M04,114.8284763,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2001-M05,115.0234461,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2001-M06,113.166833,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2001-M07,112.3199224,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2001-M08,111.7572379,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2001-M09,111.618456,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2001-M10,109.9874516,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2001-M11,100.7299028,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2001-M12,97.63309331,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2002-M01,100.4212111,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2002-M02,110.6358873,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2002-M03,110.6133243,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2002-M04,106.9999644,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2002-M05,107.2076064,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2002-M06,106.7109502,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2002-M07,86.40864051,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2002-M08,78.04025307,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2002-M09,75.31203687,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2002-M10,83.0542158,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2002-M11,81.61162506,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2002-M12,81.88588876,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2003-M01,77.98227434,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2003-M02,76.73132091,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2003-M03,75.53548571,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2003-M04,73.26387819,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2003-M05,69.52784018,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2003-M06,75.21380935,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2003-M07,74.98633727,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2003-M08,74.35177938,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2003-M09,73.68304434,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2003-M10,71.55318982,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2003-M11,70.8567645,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2003-M12,70.10243306,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2004-M01,69.27757272,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2004-M02,69.31127594,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2004-M03,69.3775385,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2004-M04,69.92693355,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2004-M05,71.61651564,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2004-M06,71.49961427,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2004-M07,72.00087792,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2004-M08,72.24407633,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2004-M09,75.41746361,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2004-M10,76.56138352,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2004-M11,76.71194113,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2004-M12,75.89331248,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2005-M01,78.66130199,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2005-M02,79.5274023,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2005-M03,77.9177068,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2005-M04,78.84643703,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2005-M05,80.35684485,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2005-M06,81.92164086,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2005-M07,81.12067901,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2005-M08,80.59026449,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2005-M09,81.25982612,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2005-M10,83.86869507,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2005-M11,84.54794883,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2005-M12,84.67618336,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2006-M01,82.38152665,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2006-M02,82.27087162,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2006-M03,81.90291926,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2006-M04,81.61703233,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2006-M05,81.39790059,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2006-M06,82.85685522,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2006-M07,82.0714355,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2006-M08,81.41370077,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2006-M09,82.12653694,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2006-M10,82.38933091,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2006-M11,81.01925026,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2006-M12,79.1094871,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2007-M01,80.34985237,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2007-M02,80.59101161,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2007-M03,80.45645789,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2007-M04,80.66202124,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2007-M05,80.58379866,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2007-M06,79.80635233,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2007-M07,79.68142366,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2007-M08,81.54129876,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2007-M09,81.92848549,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2007-M10,83.63036097,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2007-M11,83.11605865,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2007-M12,84.38671174,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2008-M01,85.76954506,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2008-M02,86.33009895,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2008-M03,86.1529986,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2008-M04,88.35829261,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2008-M05,88.74646179,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2008-M06,90.08003332,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2008-M07,89.94859363,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2008-M08,91.60729214,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2008-M09,89.86045598,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2008-M10,88.75728614,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2008-M11,86.87862221,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2008-M12,85.76023295,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2009-M01,89.54477112,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2009-M02,90.80481568,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2009-M03,88.66556156,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2009-M04,86.8006373,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2009-M05,86.14740767,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2009-M06,85.90712911,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2009-M07,85.92722185,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2009-M08,87.64594216,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2009-M09,90.58483637,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2009-M10,93.79955267,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2009-M11,94.92906626,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2009-M12,99.45877194,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2010-M01,100.7063985,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2010-M02,101.9425722,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2010-M03,102.0290394,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2010-M04,103.06225,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2010-M05,106.1319904,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2010-M06,100.5409849,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2010-M07,95.90626879,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2010-M08,97.01380847,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2010-M09,97.82494047,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2010-M10,96.91280304,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2010-M11,98.52539003,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2010-M12,99.40355377,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2011-M01,99.58182162,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2011-M02,100.7234096,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2011-M03,101.6161799,Units
